Date,Local Time,Home ID,Away ID
20161203,1700,111710,110394
20161203,1915,101084,111022
20161203,1915,101085,110398
20161203,2030,1876,1877
20161204,1700,110580,110395
20161204,1700,1013,111716
20161204,1915,111713,101083
20161204,1915,112713,111715
20161204,2130,112670,110396
20161205,1900,112904,111706
20161205,2115,101088,110392
20161209,1900,110396,111713
20161209,2115,111022,110580
20161209,2115,111715,111708
20161210,1700,110392,110581
20161210,1700,1877,110406
20161210,1915,101083,111710
20161210,1915,111706,101084
20161210,2030,111711,112670
20161211,1700,110093,110404
20161211,1700,110395,1013
20161211,1915,110394,101088
20161211,1915,110398,1876
20161211,2130,112713,111707
20161212,1900,110554,112904
20161212,2115,111716,101085
20161216,1900,111707,110392
20161216,2115,111708,112713
20161217,1700,110406,110398
20161217,1700,111710,110396
20161217,1915,101084,110554
20161217,1915,110581,110394
20161217,2030,101085,110395
20161218,1700,1876,111716
20161218,1700,110580,111706
20161218,1915,1013,111022
20161218,1915,111713,111711
20161218,2130,112670,110093
20161219,1900,112904,111715
20161219,2115,110404,1877
20161219,2115,101088,101083
20170210,1900,110394,110392
20170210,2115,111708,111707
20170210,2115,111022,101085
20170211,1700,1877,112670
20170211,1700,111715,101084
20170211,1915,101083,110581
20170211,1915,111706,1013
20170211,2030,111711,111710
20170212,1700,110395,1876
20170212,1700,110554,110580
20170212,1915,110396,101088
20170212,1915,110398,110404
20170212,2130,111716,110406
20170213,1900,112713,112904
20170213,2115,110093,111713
20170217,1900,111707,110394
20170217,2115,110392,101083
20170217,2115,110404,111716
20170218,1700,110406,110395
20170218,1700,111710,110093
20170218,1915,101084,112713
20170218,1915,110581,110396
20170218,2030,101085,111706
20170219,1700,1876,111022
20170219,1700,110580,111715
20170219,1915,1013,110554
20170219,1915,111713,1877
20170219,2130,112904,111708
20170220,1900,112670,110398
20170220,2115,101088,111711
20170224,1900,111708,101084
20170224,2115,1877,111710
20170225,1700,111715,1013
20170225,1700,101083,110394
20170225,1915,111706,1876
20170225,1915,111711,110581
20170225,2030,110093,101088
20170226,1700,110396,110392
20170226,1700,112713,110580
20170226,1915,110398,111713
20170226,1915,110554,101085
20170226,2130,110395,110404
20170227,1900,112904,111707
20170227,2115,111022,110406
20170227,2115,111716,112670
20170304,1900,101085,111715
20170304,2115,110394,110396
20170304,2115,110392,111711
20170304,1700,111707,101083
20170304,1700,1876,110554
20170304,1915,110580,111708
20170304,1915,1013,112713
20170304,2130,111713,111716
20170305,1700,110404,111022
20170305,1700,110406,111706
20170305,1915,111710,110398
20170305,1915,101084,112904
20170305,2030,110581,110093
20170305,1900,112670,110395
20170305,2115,101088,1877
20170311,1900,111708,1013
20170311,2115,111706,110404
20170311,2115,110396,101083
20170311,1700,110395,111713
20170311,1700,112713,101085
20170311,1915,110398,101088
20170311,1915,110554,110406
20170311,2130,111022,112670
20170312,1700,111715,1876
20170312,1700,101084,111707
20170312,1915,1877,110581
20170312,1915,111711,110394
20170312,2030,110093,110392
20170312,1900,112904,110580
20170312,2115,111716,111710
20170317,1900,111707,110396
20170317,2115,110394,110093
20170317,2115,101085,111708
20170318,1700,110404,110554
20170318,1700,110406,111715
20170318,1915,111710,110395
20170318,1915,101083,111711
20170318,2030,110581,110398
20170319,1700,110392,1877
20170319,1700,1876,112713
20170319,1915,110580,101084
20170319,1915,112670,111706
20170319,2130,101088,111716
20170320,1900,1013,112904
20170320,2115,111713,111022
20170401,1900,111708,1876
20170401,2115,111022,111710
20170401,2115,111715,110404
20170401,1700,110395,101088
20170401,1700,110398,110392
20170401,1915,110554,112670
20170401,1915,110580,111707
20170401,2130,111716,110581
20170402,1700,1877,110394
20170402,1700,101084,1013
20170402,1915,111706,111713
20170402,1915,111711,110396
20170402,2030,110093,101083
20170402,1900,112904,101085
20170402,2115,112713,110406
20170408,1900,111707,111711
20170408,2115,110394,110398
20170408,2115,110392,111716
20170408,1700,110581,110395
20170408,1700,101085,101084
20170408,1915,1876,112904
20170408,1915,1013,110580
20170408,2130,111713,110554
20170409,1700,110404,112713
20170409,1700,110406,111708
20170409,1915,111710,111706
20170409,1915,101083,1877
20170409,2030,110396,110093
20170409,1900,112670,111715
20170409,2115,101088,111022
20170415,1900,110394,112904
20170415,2115,110392,111708
20170415,2115,110404,110395
20170415,1700,110093,101085
20170415,1700,110396,110580
20170415,1915,110581,112713
20170415,1915,112670,111022
20170415,2130,111713,111706
20170416,1700,1877,1876
20170416,1700,110406,111716
20170416,1915,111710,110554
20170416,1915,101083,101084
20170416,2030,111711,1013
20170416,1900,110398,111707
20170416,2115,101088,111715
20170422,1900,111022,110581
20170422,2115,1877,110396
20170422,1700,112904,110406
20170422,1700,112713,112670
20170422,1915,110580,101085
20170422,1915,1013,111707
20170422,2130,110554,111710
20170423,1700,111715,111713
20170423,1700,101084,1876
20170423,1915,111706,101088
20170423,1915,110093,111711
20170423,2030,110395,110392
20170423,1900,110398,101083
20170423,2115,111708,110404
20170423,2115,111716,110394
20170429,1900,111707,110093
20170429,2115,110394,110395
20170429,2115,110392,111022
20170429,1700,110396,110398
20170429,1700,110581,111706
20170429,1915,101085,1013
20170429,1915,1876,110580
20170429,2130,111713,112713
20170430,1700,110404,112904
20170430,1700,110406,101084
20170430,1915,101083,111716
20170430,1915,112670,111708
20170430,2030,111711,1877
20170430,1900,111710,111715
20170430,2115,101088,110554
20170506,1900,111708,111713
20170506,2115,111022,110394
20170506,2115,1877,110093
20170506,1700,110554,110581
20170506,1700,101085,111707
20170506,1915,1013,1876
20170506,1915,112904,112670
20170506,2130,112713,111710
20170507,1700,101084,110404
20170507,1700,110398,111711
20170507,1915,111706,110392
20170507,1915,110395,101083
20170507,2030,111715,101088
20170507,1900,110580,110406
20170507,2115,111716,110396
20170513,1900,111707,1877
20170513,2115,110394,111706
20170513,2115,110392,110554
20170513,1700,110093,110398
20170513,1700,110396,110395
20170513,1915,110581,111715
20170513,1915,1876,101085
20170513,2130,111713,112904
20170514,1700,110404,110580
20170514,1700,110406,1013
20170514,1915,111710,111708
20170514,1915,101083,111022
20170514,2030,111711,111716
20170514,1900,112670,101084
20170514,2115,101088,112713
20170520,1900,111708,101088
20170520,2115,111022,110396
20170520,2115,111715,110392
20170520,1700,101085,110406
20170520,1700,1876,111707
20170520,1915,110580,112670
20170520,1915,1013,110404
20170520,2130,112713,110581
20170521,1700,101084,111713
20170521,1700,111706,101083
20170521,1915,110395,111711
20170521,1915,110398,1877
20170521,2030,110554,110394
20170521,1900,112904,111710
20170521,2115,111716,110093
20170528,1900,111707,110398
20170528,2115,110392,112713
20170528,1700,111711,111022
20170528,1700,112670,1013
20170528,1915,110396,111706
20170528,1915,110581,111708
20170528,2130,111713,110580
20170528,1700,1877,111716
20170528,1700,101088,112904
20170528,1915,110406,1876
20170528,1915,111710,101084
20170528,2030,101083,110554
20170528,1900,110093,110395
20170528,2115,110394,111715
20170528,2115,110404,101085
