Date,Local Time,Home ID,Away ID
20161120,1330,12,5
20161120,1600,17,9
20161119,1500,1806,1943
20161119,1500,106,1952
20161121,2000,18,19
20161119,1500,1795,95
20161119,1500,109,1796
20161126,1500,1,1943
20161126,1230,1796,10
20161125,2000,5,18
20161126,1500,1952,109
20161127,1330,95,12
20161126,1730,9,106
20161127,1600,11,19
20161126,1500,17,7
20161126,1500,1960,1799
20161128,2000,1795,1806
20161204,1600,1943,9
20161203,1500,1799,17
20161203,1230,7,11
20161203,1730,10,5
20161203,1500,12,1952
20161203,1500,1806,1796
20161203,1500,106,95
20161203,1500,18,1960
20161203,1500,109,1795
20161204,1330,19,1
20161210,1730,1,1806
20161210,1500,1796,1943
20161210,1500,5,109
20161210,1500,1952,1799
20161211,1330,95,10
20161210,1230,9,19
20161209,2000,11,18
20161210,1500,17,12
20161210,1500,1960,106
20161210,1500,1795,7
20161213,1945,1943,95
20161214,2000,1799,11
20161214,1945,12,9
20161213,1945,106,5
20161213,2000,109,1960
20161213,1945,19,1796
20161214,1945,7,1
20161214,2000,10,1795
20161214,2000,1806,17
20161214,2000,18,1952
20161217,1230,1943,17
20161217,1500,1799,5
20161218,1330,7,9
20161218,1600,10,1
20161217,1500,12,1960
20161217,1500,1806,95
20161217,1500,106,1795
20161217,1500,18,1796
20161217,1730,109,11
20161217,1500,19,1952
20161226,1500,1,109
20161226,1500,1796,12
20161226,1500,5,1943
20161226,1500,1952,10
20161226,2000,95,7
20161226,1500,9,1806
20161226,1230,11,106
20161226,1600,17,18
20161226,1500,1960,19
20161226,1500,1795,1799
20161231,1230,1,1799
20161231,1500,1796,106
20161230,2000,5,1806
20161231,1500,1952,7
20161231,1500,95,19
20161231,1730,9,10
20161231,1500,11,12
20161231,1500,17,109
20161231,1500,1960,1943
20161231,1500,1795,18
20170102,1500,1943,1
20170102,1500,1799,1960
20170102,1500,7,17
20170102,1730,10,1796
20170102,1500,12,95
20170102,1500,1806,1795
20170102,1500,106,9
20170102,1230,18,5
20170102,1500,109,1952
20170102,2000,19,11
20170114,1500,1796,17
20170115,1600,7,10
20170114,1500,1952,1943
20170114,1230,11,9
20170115,1330,95,5
20170114,1730,106,1806
20170114,1500,1960,1
20170116,2000,18,109
20170114,1500,1795,12
20170113,2000,19,1799
20170121,1230,1,1796
20170121,1500,1943,1795
20170121,1730,5,1952
20170121,1500,1799,7
20170121,1500,9,1960
20170123,2000,10,18
20170122,1330,12,19
20170122,1600,17,95
20170121,1500,1806,11
20170121,1500,109,106
20170131,1945,1,1795
20170131,1945,1943,1799
20170131,1945,1796,95
20170131,2000,11,1952
20170131,2000,12,109
20170131,1945,106,18
20170131,1945,1960,17
20170131,2000,19,10
20170201,2000,9,5
20170201,1945,1806,7
20170205,1330,5,1
20170204,1500,1799,106
20170204,1500,7,1943
20170204,1500,1952,9
20170205,1600,95,11
20170204,1230,10,1960
20170204,1500,17,19
20170204,1730,18,12
20170204,1500,1795,1796
20170204,1500,109,1806
20170211,1500,1,1952
20170210,2000,1943,10
20170211,1230,1796,5
20170211,1500,9,18
20170211,1730,11,1795
20170213,2000,12,7
20170211,1500,1806,1799
20170212,1330,106,17
20170211,1500,1960,95
20170212,1600,19,109
20170225,1730,5,1960
20170225,1500,1799,12
20170225,1500,7,106
20170225,1500,1952,1796
20170226,1330,95,9
20170225,1230,10,11
20170226,1600,17,1
20170225,1500,18,1806
20170225,1500,1795,19
20170225,1500,109,1943
20170306,2000,95,1952
20170305,1330,9,1
20170304,1230,11,1943
20170304,1500,1806,12
20170304,1500,106,10
20170304,1500,1960,1796
20170305,1600,18,7
20170304,1500,1795,17
20170304,1500,109,1799
20170304,1730,19,5
20170311,1730,1,95
20170311,1500,1943,19
20170312,1600,9,1796
20170311,1500,5,1795
20170312,1330,1799,18
20170311,1500,7,109
20170311,1500,1952,1960
20170311,1500,10,1806
20170311,1230,12,106
20170311,1500,17,11
20170318,1500,1943,1960
20170318,1500,1799,1795
20170318,1500,7,1952
20170318,1730,10,9
20170317,2000,12,11
20170318,1230,1806,5
20170318,1500,106,1796
20170318,1500,18,17
20170319,1600,109,1
20170319,1330,19,95
20170331,2000,11,109
20170401,1230,9,7
20170401,1500,1796,18
20170401,1500,1952,19
20170401,1500,1960,12
20170401,1500,95,1806
20170401,1500,1795,106
20170401,1730,1,10
20170402,1330,5,1799
20170402,1600,17,1943
20170404,1945,1,19
20170404,1945,1796,1806
20170404,1945,1952,12
20170404,1945,95,106
20170404,2000,11,7
20170404,1945,1960,18
20170404,1945,1795,109
20170405,1945,5,10
20170405,2000,9,1943
20170405,1945,17,1799
20170408,1500,1943,5
20170408,1500,1799,1
20170409,1330,7,95
20170408,1730,10,1952
20170408,1500,12,1796
20170408,1500,1806,9
20170409,1600,106,11
20170408,1230,18,1795
20170408,1500,109,17
20170410,2000,19,1960
20170417,2000,1799,95
20170415,1500,7,1796
20170416,1330,11,5
20170415,1500,12,1
20170415,1230,17,10
20170415,1500,1806,1952
20170415,1500,106,19
20170415,1730,18,1943
20170415,1500,1795,1960
20170416,1600,109,9
20170423,1600,1,106
20170422,1500,1943,12
20170422,1230,1796,11
20170422,1730,5,17
20170422,1500,1952,1795
20170423,1330,95,18
20170422,1500,9,1799
20170424,2000,10,109
20170422,1500,1960,1806
20170422,1500,19,7
20170429,1500,1799,1796
20170429,1730,7,5
20170430,1600,11,1960
20170430,1330,12,10
20170429,1500,17,1952
20170429,1500,1806,19
20170429,1500,106,1943
20170429,1230,18,1
20170501,2000,1795,9
20170429,1500,109,95
20170507,1330,1,11
20170506,1500,1943,1806
20170506,1500,1796,109
20170506,1730,5,12
20170506,1500,1952,106
20170506,1500,95,1795
20170507,1600,9,17
20170506,1500,10,1799
20170506,1500,1960,7
20170506,1230,19,18
20170513,1730,1943,1796
20170513,1500,1799,1952
20170513,1500,7,1795
20170513,1230,10,95
20170513,1500,12,17
20170514,1330,1806,1
20170513,1500,106,1960
20170514,1600,18,11
20170513,1500,109,5
20170515,2000,19,9
20170521,1500,1,7
20170521,1500,1796,19
20170521,1500,5,106
20170521,1500,1952,18
20170521,1500,95,1943
20170521,1500,9,12
20170521,1500,11,1799
20170521,1500,17,1806
20170521,1500,1960,109
20170521,1500,1795,10
