Date,Local Time,Home ID,Away ID
20170205,1400,69,72
20170204,1700,110569,73
20170204,2000,62,210
20170205,1700,68,219
20170204,2000,71,1823
20170203,2030,59,74
20170204,2000,65,217
20170204,2000,70,58
20170204,2000,1809,1530
20170205,2100,1819,66
20170208,2000,1530,74
20170208,1700,217,1809
20170208,2000,68,110569
20170207,2030,70,69
20170208,2000,72,1819
20170208,2000,219,62
20170209,1700,66,1823
20170209,2100,73,65
20170208,2000,58,71
20170209,1400,210,59
20170211,2000,69,68
20170211,2000,1823,70
20170211,1700,1819,217
20170211,2000,110569,210
20170211,2000,62,66
20170210,2030,71,219
20170212,2100,59,73
20170212,1700,65,1530
20170212,1400,74,72
20170211,2000,1809,58
20170218,2000,1530,1823
20170218,2000,217,72
20170218,2000,68,71
20170219,1400,59,62
20170218,2000,70,1819
20170219,2100,219,74
20170217,2030,66,110569
20170218,1700,73,1809
20170219,1700,58,69
20170218,2000,210,65
20170225,2000,1530,58
20170225,2000,1823,1809
20170226,1400,1819,210
20170225,2000,62,69
20170225,2000,71,110569
20170224,2030,65,59
20170225,2000,72,70
20170225,1700,66,68
20170226,1700,74,217
20170226,2100,219,73
20170305,1400,69,71
20170304,2000,110569,72
20170305,1700,217,219
20170304,2000,68,74
20170305,2100,59,66
20170304,2000,70,62
20170304,1700,73,1823
20170304,2000,58,1819
20170304,2000,210,1530
20170303,2030,1809,65
20170312,2100,69,59
20170312,1700,1823,65
20170311,2000,1819,68
20170311,2000,62,58
20170312,1400,217,73
20170311,2000,70,71
20170310,2030,72,210
20170311,2000,219,1530
20170311,1700,66,1809
20170311,2000,74,110569
20170318,2000,1530,62
20170318,2000,1823,217
20170319,1400,110569,1819
20170318,2000,68,58
20170318,2000,71,72
20170317,2030,59,70
20170319,1700,65,219
20170318,2000,210,69
20170318,1700,1809,74
20170319,2100,73,66
20170402,2000,69,1819
20170402,2000,62,1823
20170402,2000,217,210
20170402,1700,68,73
20170403,1700,71,1530
20170402,2000,70,1809
20170401,2030,72,59
20170403,1400,219,110569
20170402,2000,58,65
20170403,2100,74,66
20170408,2000,1530,69
20170409,1400,1823,74
20170409,2100,1819,71
20170408,2000,110569,58
20170408,2000,59,68
20170408,2000,65,72
20170408,2000,66,217
20170408,1700,73,62
20170409,1700,210,70
20170407,2030,1809,219
20170415,1700,1530,73
20170415,2000,69,110569
20170415,2000,62,1809
20170415,2000,68,210
20170416,1400,71,59
20170415,2000,70,217
20170415,2000,72,1823
20170416,2100,219,1819
20170414,2030,58,66
20170416,1700,74,65
20170423,1700,1823,219
20170423,1400,1819,74
20170422,2000,110569,1530
20170422,2000,217,68
20170422,2000,59,58
20170421,2030,65,62
20170422,1700,73,70
20170422,2000,210,71
20170422,2000,1809,72
20170423,2100,66,69
20170429,1700,1530,66
20170428,2030,69,1809
20170429,2000,110569,59
20170429,2000,62,1819
20170429,2000,68,1823
20170430,1700,71,217
20170429,2000,70,65
20170430,2100,72,73
20170429,2000,58,74
20170430,1400,210,219
20170506,2000,1823,69
20170507,1400,1819,59
20170506,2000,62,110569
20170506,2000,217,1530
20170505,2030,65,68
20170507,2100,219,72
20170507,1700,66,71
20170506,2000,73,58
20170506,1700,74,70
20170506,2000,1809,210
20170513,2100,69,65
20170513,2100,1819,73
20170513,2100,110569,1823
20170513,2100,68,1809
20170513,2100,71,62
20170513,2100,59,219
20170513,2100,70,66
20170513,2100,72,1530
20170513,2100,58,217
20170513,2100,210,74
20170520,2100,1530,70
20170520,2100,1823,1819
20170520,2100,62,68
20170520,2100,217,59
20170520,2100,65,71
20170520,2100,219,58
20170520,2100,66,72
20170520,2100,73,210
20170520,2100,74,69
20170520,2100,1809,110569
