Date,Local Time,Home ID,Away ID
20161211,1815,479,241
20161211,2030,243,242
20161212,2030,450,481
20161216,2030,459,483
20161217,1300,463,449
20161217,1600,100888,467
20161217,1815,240,472
20161217,2030,448,450
20161218,1200,110832,457
20161218,1600,481,573
20161218,1815,461,243
20161218,2030,241,452
20161219,2030,242,479
20170106,2030,467,240
20170107,1300,448,463
20170107,1600,449,100888
20170107,1815,472,459
20170107,2030,483,241
20170108,1200,457,481
20170108,1600,452,242
20170108,1815,243,110832
20170108,2030,450,573
20170109,2030,479,461
20170113,2030,459,467
20170114,1300,450,463
20170114,1600,100888,448
20170114,1815,241,472
20170114,2030,240,449
20170115,1200,573,457
20170115,1600,110832,479
20170115,1815,242,483
20170115,2030,481,243
20170116,2030,461,452
20170120,2030,472,242
20170121,1300,463,100888
20170121,1600,449,459
20170121,1815,467,241
20170121,2030,448,240
20170122,1200,457,450
20170122,1600,452,110832
20170122,1815,243,573
20170122,2030,483,461
20170123,2030,479,481
20170127,2030,472,461
20170128,1300,452,481
20170128,1600,479,573
20170128,1815,483,110832
20170128,2030,243,457
20170129,1200,448,459
20170129,1600,467,242
20170129,1815,463,240
20170129,2030,449,241
20170130,2030,100888,450
20170203,2030,481,483
20170204,1300,110832,472
20170204,1600,573,452
20170204,1815,457,479
20170204,2030,450,243
20170205,1200,242,449
20170205,1600,461,467
20170205,1815,459,463
20170205,2030,241,448
20170206,2030,240,100888
20170210,2030,452,457
20170211,1300,467,110832
20170211,1600,479,243
20170211,1815,472,481
20170211,2030,483,573
20170212,1200,449,461
20170212,1600,448,242
20170212,1815,463,241
20170212,2030,240,450
20170213,2030,100888,459
20170217,2030,481,467
20170218,1300,450,479
20170218,1600,457,483
20170218,1815,573,472
20170218,2030,243,452
20170219,1200,110832,449
20170219,1600,242,463
20170219,1815,241,100888
20170219,2030,461,448
20170220,2030,459,240
20170224,2030,483,243
20170225,1300,452,479
20170225,1600,467,573
20170225,1815,472,457
20170225,2030,449,481
20170226,1200,463,461
20170226,1600,448,110832
20170226,1815,100888,242
20170226,2030,240,241
20170227,2030,459,450
20170301,1815,479,483
20170301,1815,450,452
20170301,2030,573,449
20170301,2030,243,472
20170301,2030,457,467
20170302,1815,242,240
20170302,1815,461,100888
20170302,2030,241,459
20170302,2030,110832,463
20170302,2030,481,448
20170303,2030,449,457
20170304,1300,483,452
20170304,1600,448,573
20170304,1815,467,243
20170304,2030,472,479
20170305,1200,100888,110832
20170305,1600,463,481
20170305,1815,241,450
20170305,2030,240,461
20170306,2030,459,242
20170310,2030,479,467
20170311,1300,450,483
20170311,1600,452,472
20170311,1815,243,449
20170311,2030,457,448
20170312,1200,573,463
20170312,1600,110832,240
20170312,1815,461,459
20170312,2030,242,241
20170313,2030,481,100888
20170317,2030,472,483
20170318,1300,449,479
20170318,1600,467,452
20170318,1815,463,457
20170318,2030,448,243
20170319,1200,100888,573
20170319,1600,240,481
20170319,1815,242,450
20170319,2030,241,461
20170320,2030,459,110832
20170331,2030,483,467
20170401,1300,450,472
20170401,1600,479,448
20170401,1815,452,449
20170401,2030,243,463
20170402,1200,457,100888
20170402,1600,573,240
20170402,1815,461,242
20170402,2030,110832,241
20170403,2030,481,459
20170405,1815,100888,243
20170405,1815,463,479
20170405,2030,448,452
20170405,2030,449,483
20170405,2030,467,472
20170406,1815,242,110832
20170406,1815,459,573
20170406,2030,240,457
20170406,2030,241,481
20170406,2030,461,450
20170407,2030,452,463
20170408,1300,479,100888
20170408,1600,472,449
20170408,1815,450,467
20170408,2030,483,448
20170409,1200,110832,461
20170409,1600,573,241
20170409,1815,457,459
20170409,2030,243,240
20170410,2030,481,242
20170414,2030,100888,452
20170415,1300,449,467
20170415,1600,448,472
20170415,1815,463,483
20170415,2030,240,479
20170416,1200,110832,450
20170416,1600,241,457
20170416,1815,459,243
20170416,2030,461,481
20170417,2030,242,573
20170421,2030,483,100888
20170422,1300,450,449
20170422,1600,472,463
20170422,1815,467,448
20170422,2030,452,240
20170423,1200,479,459
20170423,1600,573,461
20170423,1815,457,242
20170423,2030,243,241
20170424,2030,481,110832
20170426,1815,448,449
20170426,1815,463,467
20170426,1815,459,452
20170426,2030,240,483
20170426,2030,100888,472
20170427,1815,110832,573
20170427,1815,461,457
20170427,2030,241,479
20170427,2030,242,243
20170427,2030,481,450
20170428,2030,483,459
20170429,1300,472,240
20170429,1600,449,463
20170429,1815,450,448
20170429,2030,467,100888
20170430,1200,479,242
20170430,1600,457,110832
20170430,1815,452,241
20170430,2030,243,461
20170501,2030,573,481
20170505,2030,240,467
20170506,1300,100888,449
20170506,1600,463,448
20170506,1815,459,472
20170506,2030,241,483
20170507,1200,461,479
20170507,1600,242,452
20170507,1815,110832,243
20170507,2030,481,457
20170508,2030,573,450
20170514,2030,448,100888
20170514,2030,479,110832
20170514,2030,463,450
20170514,2030,452,461
20170514,2030,449,240
20170514,2030,243,481
20170514,2030,457,573
20170514,2030,467,459
20170514,2030,472,241
20170514,2030,483,242
20170521,2030,240,448
20170521,2030,100888,463
20170521,2030,241,467
20170521,2030,110832,452
20170521,2030,573,243
20170521,2030,450,457
20170521,2030,242,472
20170521,2030,459,449
20170521,2030,481,479
20170521,2030,461,483
