Date,Local Time,Home ID,Away ID
20171129,1945,7,19
20171129,2000,10,17
20171129,2000,1806,9
20171202,1230,1,11
20171202,1415,1943,17
20171202,1500,1808,9
20171202,1500,5,13
20171202,1500,7,1939
20171202,1500,95,1796
20171202,1500,10,19
20171202,1500,1806,1960
20171202,1600,1795,18
20171202,1730,109,1799
20171209,1230,1796,1795
20171209,1415,1799,1943
20171209,1500,1939,1808
20171209,1500,9,7
20171209,1500,11,10
20171209,1500,13,95
20171209,1500,1960,109
20171209,1500,18,1806
20171209,1600,19,5
20171210,1730,17,1
20171212,1945,1796,1806
20171212,1945,1939,5
20171212,1945,1960,10
20171212,2000,1799,1795
20171212,2000,11,1943
20171213,1945,19,1
20171213,1945,13,7
20171213,1945,17,95
20171213,2000,9,109
20171213,2000,18,1808
20171216,1230,1,13
20171216,1415,1943,9
20171216,1500,1808,1796
20171216,1500,5,17
20171216,1500,7,1960
20171216,1500,95,1799
20171216,1500,10,18
20171216,1500,1806,19
20171216,1600,1795,1939
20171216,1730,109,11
20171223,1230,1,9
20171223,1415,1808,1795
20171223,1500,1796,18
20171223,1500,7,5
20171223,1500,95,11
20171223,1500,10,1943
20171223,1500,17,1939
20171223,1500,1806,109
20171223,1600,1960,1799
20171223,1730,19,13
20171226,1230,1943,19
20171226,1415,5,1808
20171226,1500,1799,1
20171226,1500,1939,1806
20171226,1500,9,1960
20171226,1500,11,1796
20171226,1500,13,10
20171226,1500,18,17
20171226,1600,1795,95
20171226,1730,109,7
20171230,1230,1943,7
20171230,1415,5,1806
20171230,1500,1799,10
20171230,1500,1939,1796
20171230,1500,9,95
20171230,1500,11,17
20171230,1500,13,1808
20171230,1500,18,19
20171230,1600,1795,1960
20171230,1730,109,1
20180101,1230,1,5
20180101,1415,1808,1943
20180101,1500,1796,9
20180101,1500,7,11
20180101,1500,95,1939
20180101,1500,10,1795
20180101,1500,17,1799
20180101,1500,1806,13
20180101,1600,1960,18
20180101,1730,19,109
20180113,1230,1943,1
20180113,1415,5,95
20180113,1500,1799,1796
20180113,1500,1939,19
20180113,1500,9,10
20180113,1500,11,1806
20180113,1500,13,1960
20180113,1500,18,7
20180113,1600,1795,17
20180113,1730,109,1808
20180120,1230,1,1799
20180120,1415,1808,5
20180120,1500,1796,11
20180120,1500,7,109
20180120,1500,95,1795
20180120,1500,10,13
20180120,1500,17,18
20180120,1500,1806,1939
20180120,1600,1960,9
20180120,1730,19,1943
20180130,1945,1939,9
20180130,1945,1960,1
20180130,1945,19,1799
20180131,1945,5,1943
20180131,1945,7,95
20180131,1945,13,1796
20180131,1945,17,1808
20180131,2000,10,109
20180131,2000,1806,1795
20180131,2000,18,11
20180203,1230,1,7
20180203,1415,1943,1806
20180203,1500,1808,19
20180203,1500,1796,10
20180203,1500,1799,13
20180203,1500,95,1960
20180203,1500,9,18
20180203,1500,11,1939
20180203,1600,1795,5
20180203,1730,109,17
20180210,1230,5,109
20180210,1415,7,1799
20180210,1500,1939,1943
20180210,1500,10,95
20180210,1500,13,11
20180210,1500,17,9
20180210,1500,1806,1808
20180210,1500,1960,1796
20180210,1600,18,1
20180210,1730,19,1795
20180224,1230,1,10
20180224,1415,1943,13
20180224,1500,1808,1960
20180224,1500,1796,17
20180224,1500,1799,18
20180224,1500,95,1806
20180224,1500,9,19
20180224,1500,11,5
20180224,1600,1795,7
20180224,1730,109,1939
20180303,1230,1808,1
20180303,1415,1796,7
20180303,1500,1799,11
20180303,1500,95,1943
20180303,1500,9,13
20180303,1500,10,5
20180303,1500,17,1806
20180303,1500,1960,19
20180303,1600,18,1939
20180303,1730,1795,109
20180310,1230,1,1795
20180310,1415,1943,18
20180310,1500,5,1799
20180310,1500,7,1808
20180310,1500,1939,1960
20180310,1500,11,9
20180310,1500,13,17
20180310,1500,1806,10
20180310,1600,109,95
20180310,1730,19,1796
20180317,1230,1943,109
20180317,1415,1796,5
20180317,1500,1939,1799
20180317,1500,95,1
20180317,1500,9,1795
20180317,1500,10,1808
20180317,1500,1806,7
20180317,1500,1960,17
20180317,1600,18,13
20180317,1730,19,11
20180331,1230,1,1806
20180331,1415,1808,95
20180331,1500,5,18
20180331,1500,1799,9
20180331,1500,7,10
20180331,1500,11,1960
20180331,1500,13,1939
20180331,1500,1795,1943
20180331,1600,109,1796
20180331,1730,19,17
20180407,1230,1,17
20180407,1415,1943,1799
20180407,1500,1808,1939
20180407,1500,5,19
20180407,1500,7,9
20180407,1500,95,13
20180407,1500,10,11
20180407,1500,1806,18
20180407,1600,1795,1796
20180407,1730,109,1960
20180414,1230,1796,95
20180414,1415,1799,1808
20180414,1500,1939,1795
20180414,1500,9,1943
20180414,1500,11,109
20180414,1500,13,1
20180414,1500,17,5
20180414,1500,1960,7
20180414,1600,18,10
20180414,1730,19,1806
20180421,1230,1,19
20180421,1415,1943,11
20180421,1500,1808,18
20180421,1500,5,1939
20180421,1500,7,13
20180421,1500,95,17
20180421,1500,10,1960
20180421,1500,1806,1796
20180421,1600,1795,1799
20180421,1730,109,9
20180428,1230,1796,1808
20180428,1415,1799,95
20180428,1500,1939,7
20180428,1500,9,1806
20180428,1500,11,1
20180428,1500,13,109
20180428,1500,17,1943
20180428,1500,1960,5
20180428,1600,18,1795
20180428,1730,19,10
20180505,1230,1,1796
20180505,1415,1943,1960
20180505,1500,1808,11
20180505,1500,5,9
20180505,1500,7,17
20180505,1500,95,19
20180505,1500,10,1939
20180505,1500,1806,1799
20180505,1600,1795,13
20180505,1730,109,18
20180513,1500,1796,1943
20180513,1500,1799,109
20180513,1500,1939,1
20180513,1500,9,1808
20180513,1500,11,1795
20180513,1500,13,5
20180513,1500,17,10
20180513,1500,1960,1806
20180513,1500,18,95
20180513,1500,19,7
