Date,Local Time,Home ID,Away ID
20160422,2030,175,100409
20160423,1530,31,110502
20160423,1530,111239,485
20160423,1530,34,32
20160423,1530,28,38
20160423,1530,166,21
20160423,1830,1824,169
20160424,1530,36,22
20160424,1730,23,10029
20160429,2030,100409,31
20160430,1530,169,28
20160430,1530,32,166
20160430,1530,22,175
20160430,1530,485,34
20160430,1530,38,36
20160430,1830,110502,1824
20160501,1530,21,23
20160501,1730,10029,111239
20160507,1530,31,38
20160507,1530,23,32
20160507,1530,1824,22
20160507,1530,111239,21
20160507,1530,34,100409
20160507,1530,28,175
20160507,1530,485,10029
20160507,1530,166,110502
20160507,1530,36,169
20160514,1530,169,166
20160514,1530,10029,34
20160514,1530,32,111239
20160514,1530,21,485
20160514,1530,22,31
20160514,1530,100409,28
20160514,1530,110502,23
20160514,1530,175,36
20160514,1530,38,1824
