Date,Local Time,Home ID,Away ID
20151213,1700,294,58
20151213,1700,379,72
20151213,2100,73,66
20151218,2030,217,71
20151219,1700,58,379
20151219,2000,1819,1530
20151219,2000,62,74
20151219,2000,110316,66
20151219,2000,72,70
20151219,2000,1809,65
20151220,1400,294,69
20151220,1700,59,219
20151220,2100,210,73
20160108,2030,73,58
20160109,1700,379,1809
20160109,2000,1530,210
20160109,2000,69,110316
20160109,2000,70,59
20160109,2000,219,62
20160109,2000,66,294
20160110,1700,71,1819
20160110,1700,74,217
20160110,2100,65,72
20160115,2030,294,74
20160116,1700,58,70
20160116,2000,1819,66
20160116,2000,217,69
20160116,2000,59,65
20160116,2000,72,1530
20160116,2000,1809,73
20160117,1400,110316,379
20160117,1700,62,71
20160117,2100,210,219
20160122,1400,70,210
20160122,1400,73,1530
20160122,1700,62,58
20160122,1700,379,1819
20160122,2000,74,110316
20160122,2030,71,59
20160122,2100,66,219
20160123,1700,65,294
20160123,2000,69,1809
20160123,2000,72,217
20160129,2030,219,65
20160130,1700,58,66
20160130,2000,1530,69
20160130,2000,1819,73
20160130,2000,294,71
20160130,2000,110316,70
20160130,2000,59,74
20160131,1400,1809,62
20160131,2000,210,72
20160131,2100,217,379
20160202,1900,62,294
20160202,1900,74,1819
20160202,2100,70,219
20160203,1900,69,58
20160203,1900,71,110316
20160203,1900,65,210
20160203,1900,72,1809
20160203,1900,73,217
20160203,1900,379,1530
20160204,2100,66,59
20160205,2030,110316,62
20160206,1700,59,1819
20160206,2000,1530,66
20160206,2000,217,70
20160206,2000,58,294
20160206,2000,210,379
20160207,1400,219,73
20160207,1700,65,74
20160207,2100,69,72
20160207,2100,1809,71
20160212,2030,73,65
20160213,1700,1819,69
20160213,2000,71,217
20160213,2000,72,219
20160213,2000,379,58
20160213,2000,74,1530
20160214,1400,62,59
20160214,1700,294,110316
20160214,1700,70,1809
20160214,2100,66,210
20160219,2030,69,294
20160220,1700,65,66
20160220,2000,1530,70
20160220,2000,217,62
20160220,2000,219,1819
20160220,2000,58,71
20160220,2000,210,74
20160221,1400,1809,110316
20160221,1700,73,379
20160221,2100,59,72
20160226,2030,66,73
20160227,1700,379,59
20160227,2000,62,1530
20160227,2000,71,69
20160227,2000,70,65
20160227,2000,72,58
20160228,1400,1819,210
20160228,1700,294,217
20160228,1700,1809,74
20160228,2100,110316,219
20160304,2030,72,294
20160304,2030,58,217
20160305,1700,59,110316
20160305,2000,1530,1819
20160305,2000,65,379
20160305,2000,219,1809
20160305,2000,74,71
20160306,1400,66,62
20160306,1700,73,70
20160306,2100,210,69
20160311,2030,69,379
20160312,1700,110316,210
20160312,2000,62,1819
20160312,2000,294,73
20160312,2000,71,1530
20160312,2000,70,72
20160312,2000,74,66
20160313,1400,58,65
20160313,1700,1809,59
20160313,2100,217,219
20160318,2030,73,69
20160319,1700,379,62
20160319,2000,1530,217
20160319,2000,1819,70
20160319,2000,59,58
20160319,2000,72,110316
20160319,2000,210,294
20160320,1400,65,1809
20160320,1700,219,74
20160320,2100,66,71
20160401,2030,58,219
20160402,2000,62,70
20160402,2000,294,1530
20160402,2000,110316,1819
20160402,2000,73,72
20160402,2000,74,379
20160402,2000,1809,210
20160403,1700,69,59
20160403,1700,71,65
20160403,2100,217,66
20160408,2030,62,73
20160409,1700,1530,110316
20160409,1700,379,71
20160409,2000,1819,294
20160409,2000,65,69
20160409,2000,72,74
20160409,2000,210,217
20160410,1400,1809,58
20160410,1700,219,59
20160410,2100,70,66
20160415,2030,69,219
20160416,1700,74,62
20160416,2000,294,379
20160416,2000,217,1809
20160416,2000,59,1530
20160416,2000,58,1819
20160417,1400,71,70
20160417,1700,110316,65
20160417,1700,73,210
20160417,2100,66,72
20160422,2030,74,69
20160423,1700,110316,58
20160423,2000,62,210
20160423,2000,65,1530
20160423,2000,70,294
20160423,2000,72,379
20160423,2000,1809,66
20160424,1400,1819,217
20160424,1700,59,73
20160424,2100,219,71
20160429,2030,73,74
20160430,1700,71,72
20160430,2000,69,62
20160430,2000,1819,1809
20160430,2000,217,65
20160430,2000,66,110316
20160430,2000,379,70
20160501,1400,1530,219
20160501,1700,294,59
20160501,2100,210,58
20160507,2100,71,210
20160507,2100,110316,73
20160507,2100,59,217
20160507,2100,65,62
20160507,2100,70,74
20160507,2100,72,1819
20160507,2100,219,379
20160507,2100,66,69
20160507,2100,58,1530
20160507,2100,1809,294
20160514,2100,1530,1809
20160514,2100,69,70
20160514,2100,1819,65
20160514,2100,62,72
20160514,2100,294,219
20160514,2100,217,110316
20160514,2100,73,71
20160514,2100,210,59
20160514,2100,379,66
20160514,2100,74,58
