Date,Local Time,Home ID,Away ID
20160621,2200,111144,112606
20160623,2000,111651,691
20160623,2100,698,695
20160624,1330,689,112828
20160624,1900,112885,694
20160624,1900,112134,688
20160624,1930,687,111139
20160624,2000,111138,101112
20160624,2030,693,112606
20160624,2200,697,696
20160624,2200,111928,111065
20160625,1600,111140,111144
20160629,1930,112828,111138
20160630,2130,111065,112606
20160701,1900,693,101112
20160701,1900,695,111651
20160701,1900,111139,688
20160701,1900,696,111140
20160701,1930,687,112885
20160701,2100,694,698
20160701,2200,111928,697
20160702,1600,112134,691
20160704,1900,112885,111928
20160704,1900,111138,687
20160704,2030,695,688
20160704,2100,694,111144
20160704,2200,697,111065
20160705,1930,691,689
20160705,1930,112606,111651
20160705,2030,698,111139
20160705,2200,101112,112828
20160705,2200,111140,693
20160706,2030,696,112134
20160719,1930,111139,112134
20160719,1930,112828,111651
20160719,1930,689,111928
20160719,2000,111138,698
20160719,2200,697,101112
20160719,2200,111144,688
20160719,2200,111140,111065
20160721,1900,112606,112885
20160722,1400,112828,693
20160722,1600,111138,689
20160722,1900,688,698
20160722,1900,111651,694
20160722,1930,687,112134
20160722,1930,691,697
20160722,1930,111139,695
20160722,2200,111065,696
20160723,1800,101112,111140
20160723,2200,111144,111928
20160726,1930,112134,687
20160729,1930,697,111144
20160729,1930,691,112134
20160729,1930,689,111139
20160729,2000,695,101112
20160729,2000,111138,688
20160729,2030,696,693
20160729,2100,698,111140
20160729,2200,111065,687
20160729,2200,111928,694
20160730,1400,111651,112828
20160730,1630,112885,112606
20160805,1900,688,111651
20160805,1900,112134,695
20160805,1930,111139,112606
20160805,2000,111138,111144
20160805,2030,693,691
20160805,2200,694,101112
20160805,2200,111065,698
20160805,2200,111928,687
20160806,1600,111140,697
20160806,1800,112828,689
20160806,2000,696,112885
20160812,1600,111144,696
20160812,1800,111651,111140
20160812,1900,688,111065
20160812,1930,687,693
20160812,1930,689,112606
20160812,2000,112134,111139
20160812,2000,695,694
20160812,2000,691,101112
20160812,2100,698,111928
20160812,2200,697,112828
20160813,1800,112885,111138
20160816,1930,111139,693
20160819,1600,112885,697
20160819,1930,111139,111065
20160819,1930,112606,687
20160819,2000,693,111651
20160819,2030,696,695
20160819,2100,694,688
20160819,2200,101112,698
20160819,2200,111928,112134
20160820,1800,112828,691
20160820,2000,111140,689
20160820,2200,111144,111138
20160823,1930,687,697
20160823,1930,688,112885
20160823,2000,111651,112134
20160823,2100,695,698
20160823,2200,101112,111144
20160823,2200,111065,111928
20160823,2200,111140,694
20160825,1900,689,112828
20160826,1900,688,691
20160826,1900,112134,112885
20160826,1930,687,695
20160826,1930,112606,101112
20160826,2030,693,111138
20160826,2100,698,696
20160826,2200,111065,694
20160827,1630,111139,111651
20160827,1900,697,111928
20160827,2130,111144,111140
20160902,1900,691,112606
20160902,1900,111139,693
20160902,2100,695,689
20160902,2200,697,694
20160906,1930,112828,696
20160909,1600,693,689
20160909,1700,111651,111928
20160909,1730,112828,111140
20160909,1900,112885,695
20160909,1900,688,112606
20160909,1930,691,111139
20160909,2000,111138,112134
20160909,2030,698,694
20160909,2200,101112,111065
20160910,1300,687,696
20160910,2100,111144,697
20160913,1900,112885,691
20160913,2200,101112,111138
20160916,1600,112885,112606
20160916,1900,101112,687
20160916,1930,111139,111138
20160916,2000,695,111144
20160916,2030,693,688
20160916,2030,696,691
20160916,2100,694,112828
20160916,2130,111065,111140
20160916,2200,697,111651
20160916,2200,111928,698
20160917,1300,689,112134
20160920,1930,111651,111139
20160923,1500,112828,698
20160923,1700,691,111651
20160923,1900,112885,111139
20160923,1900,688,111928
20160923,1900,112134,693
20160923,1930,687,689
20160923,2000,111138,695
20160923,2130,111065,111144
20160923,2200,101112,694
20160924,1300,696,697
20160924,2000,111140,112606
20160927,1900,112885,112134
20160927,1930,689,688
20160927,1930,111139,112828
20160927,1930,112606,691
20160927,2000,695,694
20160927,2030,698,697
20160927,2200,111144,101112
20160927,2200,111928,693
20160930,1600,112606,695
20160930,1900,111651,689
20160930,1930,687,688
20160930,1930,691,112885
20160930,2030,693,112828
20160930,2030,698,111138
20160930,2100,694,111139
20160930,2100,696,101112
20160930,2200,697,111065
20160930,2200,111928,111140
20161001,1300,112134,111144
20161007,1700,689,101112
20161007,2000,111138,696
20161007,2100,694,695
20161015,1500,111651,111139
20161015,1500,693,112134
20161015,1500,691,112828
20161015,1500,112606,687
20161015,1500,689,112885
20161015,1700,694,111065
20161015,1700,111140,688
20161015,1700,101112,111928
20161015,1700,696,698
20161015,1700,111144,695
20161015,1700,697,111138
20161022,1600,688,689
20161022,1600,695,697
20161022,1600,111140,101112
20161022,1600,112885,111651
20161022,1600,698,693
20161022,1800,111065,696
20161022,1800,111139,691
20161022,1800,111144,694
20161022,1900,112134,112606
20161022,1900,111928,111138
20161022,1900,112828,687
