Date,Local Time,Home ID,Away ID
20171104,1830,22,21
20171105,1530,28,36
20171105,1830,175,166
20171117,2030,10029,1824
20171118,1530,21,100409
20171118,1530,166,23
20171118,1530,38,485
20171118,1530,34,28
20171118,1530,32,112172
20171118,1830,169,31
20171119,1530,175,25
20171119,1800,36,22
20171124,2030,112172,38
20171125,1530,22,34
20171125,1530,31,166
20171125,1530,25,169
20171125,1530,23,21
20171125,1530,1824,32
20171125,1830,100409,175
20171126,1530,28,10029
20171126,1800,485,36
20171201,2030,10029,112172
20171202,1530,21,485
20171202,1530,166,1824
20171202,1530,25,28
20171202,1530,38,36
20171202,1530,34,31
20171202,1830,32,22
20171203,1530,169,100409
20171203,1800,175,23
20171208,2030,112172,169
20171209,1530,22,38
20171209,1530,31,25
20171209,1530,23,34
20171209,1530,1824,21
20171209,1530,100409,166
20171209,1830,28,175
20171210,1530,485,10029
20171210,1800,36,32
20171212,1830,21,31
20171212,1830,25,23
20171212,2030,34,100409
20171212,2030,28,1824
20171213,1800,166,485
20171213,1830,32,38
20171213,1830,10029,36
20171213,2030,169,22
20171213,2030,175,112172
20171215,2030,22,10029
20171216,1530,112172,166
20171216,1530,31,175
20171216,1530,38,169
20171216,1530,23,28
20171216,1530,1824,34
20171216,1830,100409,25
20171217,1530,485,32
20171217,1800,36,21
20180112,2030,22,	175
20180113,1530,112172,34
20180113,1530,31,23
20180113,1530,38,10029
20180113,1530,1824,25
20180113,1530,32,21
20180113,1830,36,166
20180114,1530,485,169
20180114,1800,100409,28
20180119,2030,10029,32
20180120,1530,21,38
20180120,1530,166,22
20180120,1530,25,112172
20180120,1530,23,100409
20180120,1530,34,485
20180120,1830,169,36
20180121,1530,28,31
20180121,1800,175,1824
20180126,2030,31,100409
20180127,1530,22,25
20180127,1530,112172,28
20180127,1530,21,10029
20180127,1530,38,166
20180127,1530,1824,23
20180127,1830,32,169
20180128,1530,485,175
20180128,1800,36,34
20180202,2030,166,10029
20180203,1530,31,22
20180203,1530,25,32
20180203,1530,23,112172
20180203,1530,34,38
20180203,1530,100409,1824
20180203,1830,28,485
20180204,1530,169,21
20180204,1800,175,36
20180209,2030,112172,100409
20180210,1530,22,28
20180210,1530,21,34
20180210,1530,10029,169
20180210,1530,38,175
20180210,1530,1824,31
20180210,1830,32,166
20180211,1530,36,23
20180211,1800,485,25
20180216,2030,31,485
20180217,1530,166,169
20180217,1530,25,38
20180217,1530,23,22
20180217,1530,34,10029
20180217,1530,1824,112172
20180217,1830,100409,36
20180218,1530,28,32
20180218,1800,175,21
20180223,2030,112172,31
20180224,1530,22,100409
20180224,1530,21,166
20180224,1530,10029,25
20180224,1530,38,28
20180224,1530,32,34
20180224,1830,36,1824
20180225,1530,485,23
20180225,1800,169,175
20180302,2030,23,38
20180303,1530,31,36
20180303,1530,25,21
20180303,1530,112172,22
20180303,1530,34,166
20180303,1530,1824,485
20180303,1830,100409,10029
20180304,1530,28,169
20180304,1800,175,32
20180309,2030,166,25
20180310,1530,22,1824
20180310,1530,10029,175
20180310,1530,21,28
20180310,1530,36,112172
20180310,1530,32,23
20180310,1830,169,34
20180311,1530,485,100409
20180311,1800,38,31
20180316,2030,22,485
20180317,1530,112172,21
20180317,1530,31,32
20180317,1530,25,36
20180317,1530,23,10029
20180317,1530,1824,169
20180317,1830,100409,38
20180318,1530,28,166
20180318,1800,175,34
20180331,2030,169,23
20180301,1530,10029,31
20180401,1530,166,175
20180401,1530,38,1824
20180401,1530,34,25
20180401,1530,32,100409
20180401,1830,21,22
20180402,1530,485,112172
20180402,1800,36,28
20180406,2030,31,169
20180407,1530,112172,32
20180407,1530,22,36
20180407,1530,25,175
20180407,1530,23,166
20180407,1530,1824,10029
20180407,1830,100409,21
20180408,1530,28,34
20180408,1800,485,38
20180413,2030,175,100409
20180414,1530,10029,28
20180414,1530,166,31
20180414,1530,38,112172
20180414,1530,34,22
20180414,1530,32,1824
20180414,1830,169,25
20180415,1530,21,23
20180415,1800,36,485
20180420,2030,112172,10029
20180421,1530,22,32
20180421,1530,31,34
20180421,1530,23,175
20180421,1530,1824,166
20180421,1530,100409,169
20180421,1830,36,38
20180422,1530,485,21
20180422,1800,28,25
20180427,2030,166,100409
20180428,1530,10029,485
20180428,1530,21,1824
20180428,1530,25,31
20180428,1530,38,22
20180428,1530,34,23
20180428,1800,32,36
20180429,1530,175,28
20180429,1830,169,112172
20180505,1530,112172,175
20180505,1530,22,169
20180505,1530,31,21
20180505,1530,38,32
20180505,1530,23,25
20180505,1530,1824,28
20180505,1530,100409,34
20180505,1530,36,10029
20180505,1530,485,166
20180512,1530,21,36
20180512,1530,10029,22
20180512,1530,166,112172
20180512,1530,25,100409
20180512,1530,34,1824
20180512,1530,32,485
20180512,1530,28,23
20180512,1530,169,38
20180512,1530,175,31
