Date,Time,Home Id,Away Id
20171029,1500,1837,192
20171029,1500,112791,110556
20171029,1500,54,1842
20171029,1500,55,39
20171030,2045,112026,46
20171104,2045,110374,52
20171104,1800,45,112026
20171105,1230,44,54
20171105,1500,39,112791
20171105,1500,189,110734
20171105,1500,1842,206
20171105,1500,192,48
20171105,2045,110556,1837
20171105,1500,111974,47
20171106,2045,46,55
20171118,1800,112026,111974
20171118,2045,44,39
20171119,1500,110734,110556
20171119,1500,206,189
20171119,1230,52,46
20171119,1500,1837,45
20171119,1500,112791,110374
20171119,1500,54,192
20171119,1800,55,1842
20171120,2045,48,47
20171125,1800,1842,44
20171125,2045,110556,52
20171126,1500,39,112026
20171126,1500,189,1837
20171126,1500,192,112791
20171126,1800,45,110734
20171126,2045,46,110374
20171126,1230,111974,206
20171126,1500,55,48
20171127,2045,47,54
20171202,1800,110374,111974
20171202,2045,1837,46
20171203,1500,189,1842
20171203,1500,110734,55
20171203,1500,206,110556
20171203,1500,44,192
20171203,2045,48,45
20171203,1800,52,112791
20171203,1500,54,39
20171204,2045,112026,47
20171209,1800,1842,1837
20171209,2045,47,189
20171210,1500,192,52
20171210,1230,110556,39
20171210,1500,46,54
20171210,2045,48,110374
20171210,1500,111974,110734
20171210,1500,112791,206
20171210,1500,55,112026
20171211,2045,45,44
20171216,2045,206,47
20171216,1800,44,55
20171217,1500,39,46
20171217,1500,112026,112791
20171217,2045,110734,192
20171217,1500,110374,110556
20171217,1230,52,1842
20171217,1500,1837,111974
20171217,1800,54,48
20171218,2045,189,45
20171222,2045,47,39
20171223,1500,1842,110374
20171223,1500,192,189
20171223,1500,110556,112026
20171223,2045,45,52
20171223,1500,46,110734
20171223,1500,48,1837
20171223,1500,111974,44
20171223,1500,112791,54
20171223,1800,55,206
20171229,1800,110734,48
20171229,2045,110374,47
20171230,1500,39,1842
20171230,1500,112026,192
20171230,1500,189,55
20171230,1500,206,45
20171230,2045,44,46
20171230,1500,52,111974
20171230,1500,1837,112791
20171230,1500,54,110556
20180105,2045,1842,45
20180105,1800,54,189
20180106,1500,112026,1837
20180106,1500,192,55
20180106,2045,110374,44
20180106,1500,110556,111974
20180106,1230,47,110734
20180106,1500,48,206
20180106,1800,52,39
20180106,1500,112791,46
20180120,2045,45,110556
20180121,1500,39,48
20180121,1500,189,112026
20180121,1500,1842,47
20180121,1500,206,110734
20180121,2045,44,52
20180121,1800,1837,110374
20180121,1230,111974,54
20180121,1500,55,112791
20180122,2045,46,192
20180127,2045,192,45
20180128,1500,110734,1842
20180128,1230,110374,206
20180128,2045,110556,55
20180128,1800,47,46
20180128,1500,48,189
20180128,1500,111974,39
20180128,1500,112791,44
20180128,1500,54,112026
20180129,2045,52,1837
20180203,1800,189,110374
20180203,2045,1837,54
20180204,1500,39,192
20180204,2045,112026,48
20180204,1500,1842,112791
20180204,1500,206,52
20180204,1230,44,110734
20180204,1500,45,111974
20180204,1500,46,110556
20180204,1800,55,47
20180210,1800,52,112026
20180210,2045,112791,47
20180211,1500,192,110556
20180211,1500,110734,39
20180211,2045,110374,45
20180211,1800,44,189
20180211,1500,1837,206
20180211,1500,111974,1842
20180211,1500,54,55
20180212,2045,48,46
20180217,2045,55,52
20180218,1500,39,110374
20180218,1230,112026,110734
20180218,1800,189,111974
20180218,1500,192,1842
20180218,1500,110556,44
20180218,1500,46,206
20180218,1230,47,1837
20180218,1500,48,112791
20180218,2045,54,45
20180224,2045,1842,48
20180224,1800,110734,112791
20180225,1500,189,110556
20180225,1500,110374,192
20180225,1500,206,54
20180225,1500,44,112026
20180225,1230,45,39
20180225,2045,52,47
20180225,1800,1837,55
20180225,1500,111974,46
20180303,1800,39,1837
20180303,2045,46,45
20180304,1500,112026,206
20180304,1500,192,111974
20180304,1500,110556,1842
20180304,2045,48,52
20180304,1500,112791,189
20180304,1500,54,110734
20180304,1230,55,110374
20180305,2045,47,44
20180310,2045,206,192
20180310,1800,111974,112791
20180311,1500,189,39
20180311,1500,1842,46
20180311,1500,110734,1837
20180311,1500,110374,112026
20180311,2045,44,48
20180311,1800,45,55
20180311,1230,52,54
20180312,2045,110556,47
20180317,1800,206,39
20180317,2045,112791,45
20180318,1230,112026,1842
20180318,1500,110734,52
20180318,1500,46,189
20180318,1500,47,192
20180318,1800,48,110556
20180318,2045,1837,44
20180318,1500,54,110374
20180318,1500,55,111974
20180330,1800,189,52
20180330,2045,110374,110734
20180331,1800,39,55
20180331,1500,1842,54
20180331,1500,192,1837
20180331,1500,110556,112791
20180331,1500,44,206
20180331,2045,45,47
20180331,1500,46,112026
20180331,1230,111974,48
20180407,2045,112026,45
20180407,1800,48,192
20180408,1500,110734,189
20180408,1500,206,1842
20180408,1500,47,111974
20180408,1230,52,110374
20180408,1500,112791,39
20180408,2045,54,44
20180408,1500,55,46
20180409,2045,1837,110556
20180415,1800,39,44
20180415,1500,189,206
20180415,1230,1842,55
20180415,1500,192,54
20180415,1500,110374,112791
20180415,1500,110556,110734
20180415,1500,45,1837
20180415,1500,46,52
20180415,2045,47,48
20180415,1500,111974,112026
20180418,2045,112026,39
20180418,2045,110734,45
20180418,2045,206,111974
20180418,2045,44,1842
20180418,2045,48,55
20180418,2045,52,110556
20180418,2045,1837,189
20180418,2045,112791,192
20180418,2045,54,47
20180419,2045,110374,46
20180422,1500,39,54
20180422,1500,1842,189
20180422,1230,192,44
20180422,1500,110556,206
20180422,1500,45,48
20180422,1500,47,112026
20180422,1500,112791,52
20180422,1500,55,110734
20180423,2045,46,1837
20180423,1800,111974,110374
20180428,2045,52,192
20180428,1800,1837,1842
20180429,1500,39,110556
20180429,1500,112026,55
20180429,1800,189,47
20180429,1500,110734,111974
20180429,2045,110374,48
20180429,1500,206,112791
20180429,1230,54,46
20180430,2045,44,45
20180505,2045,46,39
20180505,1800,47,206
20180506,1500,1842,52
20180506,1500,192,110734
20180506,1500,110556,110374
20180506,2045,45,189
20180506,1800,48,54
20180506,1500,111974,1837
20180506,1500,112791,112026
20180506,1230,55,44
20180512,2045,39,47
20180512,1800,112026,110556
20180513,1500,189,192
20180513,1500,110734,46
20180513,1500,110374,1842
20180513,1500,206,55
20180513,1800,44,111974
20180513,2045,52,45
20180513,1230,1837,48
20180513,1500,54,112791
20180520,2045,1842,39
20180520,2045,192,112026
20180520,2045,110556,54
20180520,2045,45,206
20180520,2045,46,44
20180520,2045,47,110374
20180520,2045,48,110734
20180520,2045,111974,52
20180520,2045,112791,1837
20180520,2045,55,189
