Date,Local Time,Home ID,Away ID
20160501,1500,1746,189
20160501,1500,48,39
20160501,1500,1843,1837
20160501,1500,111974,206
20160501,1800,55,54
20160501,2045,46,44
20160507,1800,44,1746
20160507,2045,189,47
20160508,1230,39,55
20160508,1500,110374,1843
20160508,1500,111657,111974
20160508,1500,206,45
20160508,1500,52,192
20160508,1500,54,48
20160508,1800,112409,46
20160508,2045,1837,110556
20160515,2045,192,189
20160515,2045,1746,54
20160515,2045,110556,39
20160515,2045,45,1837
20160515,2045,46,110374
20160515,2045,47,52
20160515,2045,48,111657
20160515,2045,1843,206
20160515,2045,111974,44
20160515,2045,55,112409
