Date,Local Time,Home ID,Away ID
20140815,1800,112828,688
20140816,1930,111928,694
20140816,1930,689,111651
20140816,1730,691,698
20140816,1630,696,101112
20140816,1630,695,697
20140816,1530,111065,111140
20140816,1130,111144,112606
20140817,1700,112134,693
20140820,1900,687,112828
20140820,1800,696,111928
20140822,1800,111140,698
20140823,1930,111139,112134
20140823,1730,101112,695
20140823,1630,111651,112606
20140823,1630,688,111928
20140823,1600,687,696
20140823,1600,693,694
20140824,1700,111065,111144
20140824,1400,697,112828
20140827,1930,693,689
20140827,1930,694,698
20140829,1700,111928,697
20140830,1930,111651,111139
20140830,1930,112828,687
20140830,1730,112134,691
20140830,1630,112606,693
20140830,1400,698,101112
20140830,1300,694,696
20140831,1700,695,111065
20140831,1130,111144,111140
20140831,1330,689,688
20140903,1930,112828,111651
20140903,1800,691,689
20140905,1930,111144,111651
20140906,1900,111139,693
20140906,1900,691,112606
20140906,1730,111928,112134
20140906,1630,687,695
20140910,1900,101112,694
20140910,1700,111140,696
20140912,1930,689,693
20140912,1930,112134,687
20140913,1800,698,111065
20140913,1730,695,112828
20140913,1730,694,688
20140913,1730,111928,111144
20140913,1630,697,111139
20140913,1200,111651,691
20140914,1200,112606,696
20140919,1900,696,695
20140920,1930,111139,691
20140920,1730,111651,694
20140920,1630,101112,111144
20140920,1630,112828,111928
20140920,1630,688,687
20140920,1600,693,112606
20140920,1400,111065,697
20140921,1200,111140,689
20140921,1300,112134,698
20140924,1800,698,696
20140926,1700,689,112606
20140927,1800,111139,688
20140927,1630,111651,693
20140927,1600,101112,112828
20140927,1300,687,111140
20140927,1200,691,112134
20140927,1000,698,694
20140928,1730,697,695
20140928,1200,696,111144
20140928,1300,111928,111065
20141003,1700,688,112828
20141004,2000,111651,112134
20141004,1930,689,687
20141004,1630,112606,111139
20141004,1600,693,691
20141004,1500,694,111065
20141005,1600,111140,696
20141005,1400,111928,101112
20141005,1200,695,698
20141005,1300,111144,697
20141008,1930,101112,695
20141010,1900,694,111139
20141010,1730,111651,689
20141011,1930,695,101112
20141011,1830,111065,111140
20141016,1700,112606,112828
20141017,1900,111928,696
20141018,1930,111651,687
20141018,1600,691,111139
20141018,1600,111065,695
20141018,1200,689,112134
20141018,1100,688,693
20141019,1730,698,111144
20141019,1200,697,111140
20141022,1330,694,695
20141022,1530,111144,111928
20141022,1730,111139,112606
20141022,1930,111651,112828
20141023,1830,689,101112
20141023,1330,111140,698
20141023,1530,697,112134
20141023,1730,688,691
20141023,1930,111065,696
20141026,1700,687,688
20141026,1900,111139,111651
20141026,1830,112828,691
20141026,1630,112134,112606
20141026,1300,693,689
20141026,1130,695,111928
20141026,1730,111140,694
20141026,1400,696,697
20141026,1200,111144,111065
20141026,1600,101112,698
